Participant_Code,Window_ID,Window_Start,Window_End,Segment_Type,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_pNN50,HRV_LF,HRV_HF,HRV_LFHF,HRV_SDSD,HRV_pNN20,HRV_VLF,HRV_maxNN,HRV_minNN,HRV_prc80NN,HRV_madNN,EDA_Tonic,SCR_Amplitude,SCR_Onsets,SCR_Phasic,Window_Start_readable,Window_End_readable,HRV_MeanNN_norm,HRV_SDNN_norm,HRV_RMSSD_norm,HRV_pNN50_norm,HRV_LF_norm,HRV_HF_norm,HRV_LFHF_norm,HRV_SDSD_norm,HRV_pNN20_norm,HRV_VLF_norm,HRV_maxNN_norm,HRV_minNN_norm,HRV_prc80NN_norm,HRV_madNN_norm,EDA_Tonic_norm,SCR_Amplitude_norm,SCR_Onsets_norm,SCR_Phasic_norm
aesgd300,Baseline_1,1730984960617903200,1730985260616320700,Baseline,853.1004901960785,90.40853061310932,99.98089498088804,8.088235294117647,0.012987276881365377,0.016488902788936395,0.7876374218228448,100.10384321562309,45.588235294117645,0.009050787850999026,1611.0,403.0,908.2,41.5,7.431494528903584,3.8150942297216207e-05,15,5.875242864646845e-05,2024-11-07 14:09:20.617903,2024-11-07 14:14:20.616321,,,,,,,,,,,,,,,,,,
aesgd300,Task_1,1730985856013594500,1730986156013378100,Task,683.5849420849421,57.388791837140296,26.831626305775167,0.9652509652509652,0.0055983140457964405,0.002023624856040179,2.766478198311518,26.85748432628393,25.482625482625483,0.007607413807084279,805.0,329.0,734.0,38.0,9.319595888548792,1.8467322382261773e-05,31,-0.00023971444561144624,2024-11-07 14:24:16.013595,2024-11-07 14:29:16.013378,-169.51554811113635,-33.019738775969024,-73.14926867511286,-7.122984328866681,-0.007388962835568937,-0.014465277932896215,1.9788407764886733,-73.24635888933915,-20.10560981149216,-0.0014433740439147467,-806.0,-74.0,-174.20000000000005,-3.5,1.8881013596452076,-1.9683619914954433e-05,16.0,-0.0002984668742579147
aesgd300,Task_2,1730986126013941100,1730986426013235700,Task,748.8050847457627,76.05713669361357,92.8373460616965,6.3559322033898304,0.012951127841865253,0.01140285797042765,1.1357791069092424,92.93572969093734,30.93220338983051,0.010166394091041453,1108.0,377.0,781.0,27.0,9.08260154594045,1.2888572275391398e-05,17,0.0009220801836011044,2024-11-07 14:28:46.013941,2024-11-07 14:33:46.013236,-104.2954054503158,-14.351393919495749,-7.143548919191545,-1.7323030907278163,-3.61490395001246e-05,-0.005086044818508745,0.34814168508639765,-7.168113524685751,-14.656031904287136,0.0011156062400424268,-503.0,-26.0,-127.20000000000005,-14.5,1.6511070170368667,-2.526237002182481e-05,2.0,0.0008633277549546359
aesgd300,Task_3,1730986396013942500,1730986696013190200,Task,703.4194831013916,53.505901098121186,26.560837480196334,0.9940357852882704,0.00552639560220948,0.0018031672598366284,3.064826943846677,26.587317431945856,22.067594433399602,0.0029643665540938714,938.0,526.0,746.0,32.0,9.823896620759799,2.7607074174532115e-05,25,0.00038385794433992617,2024-11-07 14:33:16.013942,2024-11-07 14:38:16.013190,-149.68100709468683,-36.902629514988135,-73.42005750069171,-7.0941995088293766,-0.007460881279155897,-0.014685735529099766,2.277189522023832,-73.51652578367722,-23.520640860718043,-0.006086421296905155,-673.0,123.0,-162.20000000000005,-9.5,2.3924020918562148,-1.0543868122684091e-05,10.0,0.00032510551569345773
aesgd300,Task_4,1730986666013613300,1730986966013068600,Task,776.1198257080611,100.3273072492341,21.267684652550905,2.3965141612200433,0.0007489155808039445,0.00020859827384510853,3.590229041684402,21.28599213680501,30.93681917211329,0.0007593912703256462,936.0,526.0,877.0,85.0,8.770751768781766,8.954341826464596e-06,11,0.0002845032801882351,2024-11-07 14:37:46.013613,2024-11-07 14:42:46.013068,-76.9806644880174,9.918776636124775,-78.71321032833714,-5.691721132897603,-0.012238361300561433,-0.016280304515091288,2.8025916198615572,-78.81785107881808,-14.651416122004356,-0.00829139658067338,-675.0,123.0,-31.200000000000045,43.5,1.3392572398781821,-2.919660047075161e-05,-4.0,0.00022575085154176666
aesgd300,Task_5,1730986936015026200,1730987182628376900,Task,812.4166666666666,66.33765027502213,81.64639431558123,7.222222222222221,0.01824067871036957,0.024320750166007214,0.7500047731202107,81.76012604973185,39.72222222222222,0.008909063626704905,1528.0,397.0,852.0,31.0,9.466935443603209,2.8936553514361985e-05,11,-0.00026540970248011843,2024-11-07 14:42:16.015026,2024-11-07 14:46:22.628377,-40.683823529411825,-24.070880338087193,-18.334500665306805,-0.8660130718954253,0.005253401829004191,0.007831847377070818,-0.03763264870263405,-18.343717165891235,-5.8660130718954235,-0.0001417242242941208,-83.0,-6.0,-56.200000000000045,-10.5,2.035440914699625,-9.214388782854221e-06,-4.0,-0.0003241621311265869
e0vsk2rw,Baseline_1,1730985214857302300,1730985514855265500,Baseline,725.869918699187,59.799966534684486,14.967650112765432,1.0162601626016259,0.001531913127559816,0.00025038736862705534,6.118172557824016,14.97673882552952,13.821138211382115,0.001045230519339787,875.0,585.0,783.6,50.0,10.157749844985958,4.512672372865662e-05,27,0.0008213536459302095,2024-11-07 14:13:34.857302,2024-11-07 14:18:34.855266,,,,,,,,,,,,,,,,,,
e0vsk2rw,Task_1,1730985858798981100,1730986158798078600,Task,683.0441458733205,42.547122849596775,15.600727300600196,1.3435700575815739,0.007405333211685485,0.0011188119199448266,6.618925915671933,15.615248402089527,14.011516314779271,0.00616612109960022,844.0,560.0,716.0,28.0,11.041608723044112,4.5596351441176394e-05,32,0.0015024410300416345,2024-11-07 14:24:18.798981,2024-11-07 14:29:18.798079,-42.825772825866466,-17.25284368508771,0.6330771878347647,0.327309894979948,0.005873420084125669,0.0008684245513177713,0.5007533578479171,0.6385095765600077,0.19037810339715655,0.005120890580260433,-31.0,-25.0,-67.60000000000002,-22.0,0.8838588780581542,4.696277125197719e-07,5.0,0.000681087384111425
e0vsk2rw,Task_2,1730986128799327800,1730986428798754700,Task,691.1115384615384,43.73429871334879,16.199859653522754,0.9615384615384616,0.009909004302372305,0.0011942805036055555,8.29704937194975,16.215489044185038,17.115384615384617,0.00506133443171465,823.0,578.0,727.0,30.5,10.901531783225655,3.2824881798177286e-05,26,-0.001188901280630899,2024-11-07 14:28:48.799328,2024-11-07 14:33:48.798755,-34.758380237648566,-16.065667821335694,1.2322095407573226,-0.05472170106316432,0.008377091174812489,0.0009438931349785002,2.1788768141257346,1.2387502186555182,3.294246404002502,0.004016103912374863,-52.0,-7.0,-56.60000000000002,-19.5,0.7437819382396977,-1.2301841930479337e-05,-1.0,-0.0020102549265611086
e0vsk2rw,Task_3,1730986398799434800,1730986698798705900,Task,704.5929549902153,42.46842736456742,17.74912314873666,1.9569471624266144,0.020891387139121042,0.0037550236629797502,5.563583352373059,17.766376420921024,19.765166340508806,0.007888490717219197,862.0,605.0,738.0,27.0,10.133316599346603,3.2435850819317096e-05,29,-0.00010217055786066691,2024-11-07 14:33:18.799435,2024-11-07 14:38:18.798706,-21.27696370897172,-17.33153917011707,2.7814730359712296,0.9406869998249885,0.019359474011561226,0.0035046362943526948,-0.5545892054509567,2.789637595391504,5.944028129126691,0.00684326019787941,-13.0,20.0,-45.60000000000002,-23.0,-0.02443324563935434,-1.2690872909339526e-05,2.0,-0.0009235242037908764
