Participant_Code,Window_ID,Window_Start,Window_End,Segment_Type,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_pNN50,HRV_LF,HRV_HF,HRV_LFHF,HRV_SDSD,HRV_pNN20,HRV_VLF,HRV_maxNN,HRV_minNN,HRV_prc80NN,HRV_madNN,EDA_Tonic,SCR_Amplitude,SCR_Onsets,SCR_Phasic,Window_Start_readable,Window_End_readable
eofiu90s,Task_1,1721214122466476032,1721214397344382976,Task,613.8129496402878,54.146805065497254,15.994951621253975,0.9249743062692704,0.0041724612825371115,0.0007717033438312411,5.406820270885803,16.00318553319387,15.827338129496402,0.003950132750743658,819.0,494.0,653.0,32.0,13.079756885841482,4.8004974926040705e-05,70,-0.0006742885039482322,2024-07-17 13:02:02.466476,2024-07-17 13:06:37.344383
eofiu90s,Task_2,1721214397344382976,1721214672222289920,Task,671.0381165919282,51.09007806178227,18.34707168138027,0.8968609865470852,0.01163356297989185,0.002033442922493422,5.721116069305105,18.35709791667435,23.99103139013453,0.006163755074640683,819.0,533.0,711.0,33.5,13.410856034459181,5.477578218713474e-05,66,0.00015948378734028854,2024-07-17 13:06:37.344383,2024-07-17 13:11:12.222290
eofiu90s,Task_3,1721214672222289920,1721214947100196864,Task,866.9970717423133,685.663644524411,845.1023337711562,26.061493411420205,0.010298738426927795,0.002775139207582375,3.711070925303157,845.721791955936,41.874084919472914,0.004568603405697748,5985.0,346.0,744.2,42.0,7.4376211861815,4.5905344514072315e-05,20,0.0001464029516198673,2024-07-17 13:11:12.222290,2024-07-17 13:15:47.100197
eofiu90s,Task_4,1721214947100196864,1721215221978103808,Task,1212.2443531827516,860.1003003071319,1239.6322914909065,92.81314168377823,0.041399066896093906,0.03981289952602012,1.0398405388443794,1240.9095643146272,95.68788501026694,0.010232719059149183,5219.0,320.0,1735.6000000000001,407.0,0.11737062416809524,2.6394630761674653e-07,386,-1.0065178340413885e-06,2024-07-17 13:15:47.100197,2024-07-17 13:20:21.978104
eofiu90s,Task_5,1721215221978103808,1721215359417057280,Task,1171.2477876106195,736.3139310070695,1057.2593563864386,92.03539823008849,0.034814132082118796,0.07038489612547055,0.4946250402935584,1059.6118422470365,96.46017699115043,0.00907545611509269,4222.0,320.0,1678.0,439.0,0.11651838785735281,2.0551450746675495e-07,14,-3.2644342647885506e-06,2024-07-17 13:20:21.978104,2024-07-17 13:22:39.417057
eofiu90s,Baseline_1,1721212748076941312,1721213022954848256,Baseline,769.8027842227378,68.36839535580968,35.66305733580038,14.037122969837586,0.002826799219462673,0.0022364618680219958,1.2639603920288576,35.683785571846045,58.0046403712297,0.007591350976138074,975.0,487.0,822.0,39.0,4.894686483694071,7.664270207089666e-06,8,2.1356045633994667e-06,2024-07-17 12:39:08.076941,2024-07-17 12:43:42.954848
f4refn7m,Task_1,1721214122466476032,1721214397344382976,Task,949.3160839160839,90.32907908342791,45.54072883906534,24.615384615384617,0.0019465246636989515,0.0009739332775577484,1.9986221936887603,45.5726367477388,67.13286713286713,0.002046912166503928,1189.0,722.0,1030.0,57.999999999999886,9.662058682366927,7.652292146474665e-05,51,-0.0002898555575845962,2024-07-17 13:02:02.466476,2024-07-17 13:06:37.344383
f4refn7m,Task_2,1721214397344382976,1721214672222289920,Task,1009.2308917197453,222.84540067230122,303.4891725102248,35.6687898089172,0.007155557127964153,0.0037462626639044034,1.9100521693015884,303.7305840675236,71.97452229299363,0.008929989334453792,2881.0,382.0,1079.0,64.0,7.934175354272952,4.681584414113147e-05,19,-0.00028247372186937693,2024-07-17 13:06:37.344383,2024-07-17 13:11:12.222290
f4refn7m,Task_3,1721214672222289920,1721214947100196864,Task,846.9661705006766,388.58671407469564,508.41748603721436,64.14073071718539,0.02520258402366087,0.017466952394393196,1.4428724287214965,508.7621501078152,77.40189445196211,0.007227056636022275,3953.0,301.0,1018.0,170.0,2.2764563147621577,2.838786726309704e-05,10,0.00011026791596483693,2024-07-17 13:11:12.222290,2024-07-17 13:15:47.100197
f4refn7m,Task_4,1721214947100196864,1721215084539150336,Task,844.3511111111111,402.1845816209768,550.4114031294024,87.1111111111111,0.02803936539106805,0.05129924592957238,0.5465843577810615,551.0246155741688,91.77777777777779,0.007578071199492627,2654.0,316.0,1072.8000000000002,217.0,0.01624565703969093,2.011881147559643e-06,278,3.3214603368863124e-06,2024-07-17 13:15:47.100197,2024-07-17 13:18:04.539150
