Participant_Code,Window_ID,Window_Start,Window_End,Segment_Type,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_pNN50,HRV_LF,HRV_HF,HRV_LFHF,HRV_SDSD,HRV_pNN20,HRV_VLF,HRV_maxNN,HRV_minNN,HRV_prc80NN,HRV_madNN,EDA_Tonic,SCR_Amplitude,SCR_Onsets,SCR_Phasic,Window_Start_readable,Window_End_readable
bg1msfcf,Task_1,1724157144406550300,1724157444405267700,Task,784.5594713656387,39.16326539004785,23.462007238607253,3.303964757709251,0.022561155201709312,0.004898963421553144,4.605291621989011,23.487507190049303,38.32599118942731,0.010942780084680257,908.0,667.0,819.0,26.0,4.487987915156116,3.746077919428546e-06,9,0.0008820034232731466,2024-08-20 14:32:24.406550,2024-08-20 14:37:24.405268
bg1msfcf,Task_2,1724157414406705100,1724157714406108500,Task,791.0378619153674,45.650515280973444,28.190439742173993,6.6815144766147,0.027916586912519626,0.006257429793657696,4.461350399938145,28.221955056366657,42.093541202672604,0.01094450752189564,902.0,655.0,831.0,32.0,4.579999300086395,6.650900299659538e-06,7,-6.206019608057994e-06,2024-08-20 14:36:54.406705,2024-08-20 14:41:54.406108
bg1msfcf,Task_3,1724157684406824600,1724157984406488700,Task,795.5412026726058,63.20017602383088,25.991198716378697,5.56792873051225,0.002431551704655534,0.0004647318431218251,5.232160740959008,26.019460778536832,40.31180400890869,0.005735875563518935,983.0,607.0,842.4000000000001,31.0,5.1477991896971576,1.0295199290191441e-05,10,-0.00019405862154956794,2024-08-20 14:41:24.406825,2024-08-20 14:46:24.406489
bg1msfcf,Task_4,1724157954406763500,1724158254405939600,Task,826.891454965358,55.68458415867422,32.34958068306868,10.854503464203233,0.026985688023534415,0.006801194019640537,3.9677868247259163,32.38600986471571,51.03926096997691,0.016045446492731565,984.0,666.0,872.6,36.0,7.6948013335216405,3.8380273550187454e-05,22,-3.823834033306337e-05,2024-08-20 14:45:54.406764,2024-08-20 14:50:54.405940
bg1msfcf,Task_5,1724158224406716600,1724158524406083700,Task,865.5571776155717,53.23430505737392,33.75478285893213,13.62530413625304,0.025665293819582415,0.006248073892089862,4.107712914867251,33.79341249959556,54.257907542579076,0.013907991504455854,1030.0,684.0,904.0,31.0,7.491796424088875,1.3372151628770405e-05,16,-0.00011568181672810697,2024-08-20 14:50:24.406717,2024-08-20 14:55:24.406084
bg1msfcf,Task_6,1724158494409019000,1724158623335962400,Task,874.5174418604652,295.0566498057402,332.30986737263214,19.767441860465116,0.0053791591857137305,0.004839181704563297,1.1115844607862606,333.0658931264003,58.139534883720934,0.0012873075485598108,2921.0,605.0,895.0,51.5,6.006457300228483,6.0954199844213985e-05,9,-0.0019269149476465585,2024-08-20 14:54:54.409019,2024-08-20 14:57:03.335962
bg1msfcf,Baseline_1,1724156156555288100,1724156456554983700,Baseline,838.1505882352941,72.23050697333407,33.37066698605738,11.294117647058824,0.005322606103623485,0.0014144649357899011,3.762982007504556,33.409168969858015,50.35294117647059,0.004793363682701998,1038.0,640.0,891.0,37.0,6.043374017416292,2.677704540317716e-05,17,-1.5657141077385277e-05,2024-08-20 14:15:56.555288,2024-08-20 14:20:56.554984
ozvlvtxj,Task_1,1724157152849579800,1724157452849192700,Task,938.5466666666666,41.73980176873633,46.96585402023758,29.06666666666667,0.01685722299140864,0.026154767921463113,0.6445181636490559,47.02863435029535,71.46666666666667,0.005553517539531901,1047.0,680.0,970.0,25.0,1.464014560844126,5.056164977527434e-07,131,-3.905911222808482e-06,2024-08-20 14:32:32.849580,2024-08-20 14:37:32.849193
ozvlvtxj,Task_2,1724157422849638300,1724157722849329600,Task,933.4605263157895,42.09269855319412,42.897497020917555,24.736842105263158,0.013125505079391064,0.02030267918844519,0.6464912811537281,42.95398255754468,68.6842105263158,0.0127070351780332,1066.0,778.0,968.2,27.5,1.2688177190832763,5.242478210474703e-07,137,6.924317480001762e-06,2024-08-20 14:37:02.849638,2024-08-20 14:42:02.849330
ozvlvtxj,Task_3,1724157692852184800,1724157992849050300,Task,938.9814814814815,48.156653918563336,45.63286195479827,30.952380952380953,0.0078719197829867,0.01516109245678873,0.5192185065438253,45.69145263191135,69.84126984126983,0.005508411506409332,1041.0,701.0,978.0,29.0,1.1623662470407885,4.5263743764769664e-07,125,2.269581415818327e-06,2024-08-20 14:41:32.852185,2024-08-20 14:46:32.849050
