Participant_Code,Window_ID,Window_Start,Window_End,Segment_Type,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_pNN50,HRV_LF,HRV_HF,HRV_LFHF,HRV_SDSD,HRV_pNN20,HRV_VLF,HRV_maxNN,HRV_minNN,HRV_prc80NN,HRV_madNN,EDA_Tonic,SCR_Amplitude,SCR_Onsets,SCR_Phasic,Window_Start_readable,Window_End_readable,HRV_MeanNN_norm,HRV_SDNN_norm,HRV_RMSSD_norm,HRV_pNN50_norm,HRV_LF_norm,HRV_HF_norm,HRV_LFHF_norm,HRV_SDSD_norm,HRV_pNN20_norm,HRV_VLF_norm,HRV_maxNN_norm,HRV_minNN_norm,HRV_prc80NN_norm,HRV_madNN_norm,EDA_Tonic_norm,SCR_Amplitude_norm,SCR_Onsets_norm,SCR_Phasic_norm
18kw7onw,Baseline_1,1731424050003050496,1731424187442003968,Baseline,720.2107623318385,58.06552262418544,30.761167698938987,8.74439461883408,0.002974336653698583,0.0019136242702830165,1.5542950096774701,30.79510867806403,50.0,0.0009799694236525519,898.0,617.0,771.0,40.0,4.877013282209702,1.694872473084359e-05,33,-2.5154299439341422e-05,2024-11-12 16:07:30.003051,2024-11-12 16:09:47.442004,,,,,,,,,,,,,,,,,,
18kw7onw,Task_1,1731424737197817856,1731425012075724800,Task,728.2833333333333,43.11547146460977,30.343081248715677,8.93939393939394,0.016826989422982087,0.010921332586967161,1.5407450774882883,30.366118573652237,49.3939393939394,0.009906384318860218,881.0,623.0,764.0,28.0,4.828569903576815,1.4111582336003789e-05,50,5.494389384487077e-05,2024-11-12 16:18:57.197818,2024-11-12 16:23:32.075725,8.072571001494794,-14.950051159575672,-0.4180864502233099,0.1949993205598588,0.013852652769283505,0.009007708316684144,-0.01354993218918188,-0.42899010441179186,-0.606060606060602,0.008926414895207667,-17.0,6.0,-7.0,-12.0,-0.04844337863288661,-2.8371423948398007e-06,17.0,8.00981932842122e-05
18kw7onw,Task_2,1731425012075724800,1731425286953631744,Task,728.4486404833837,44.3547750786657,30.123573029147124,8.91238670694864,0.013661542806971697,0.00974828949798886,1.4014297390111534,30.146384937909982,47.129909365558916,0.006253684907129603,875.0,633.0,765.0,31.5,4.865686209384552,1.0442338458676292e-05,47,0.00023310455283576947,2024-11-12 16:23:32.075725,2024-11-12 16:28:06.953632,8.237878151545146,-13.710747545519737,-0.6375946697918629,0.16799208811455912,0.010687206153273114,0.007834665227705845,-0.15286527066631672,-0.6487237401540469,-2.870090634441084,0.005273715483477051,-23.0,16.0,-6.0,-8.5,-0.011327072825149997,-6.506386272167298e-06,14.0,0.00025825885227511087
18kw7onw,Task_3,1731425286953631744,1731425561831538688,Task,740.3318112633181,47.53826547815603,32.67798356318972,12.785388127853881,0.022330722925514072,0.010388725876045878,2.1495150793230398,32.70283011831179,50.38051750380518,0.008896475063189574,888.0,621.0,784.0,35.0,4.686389948143006,7.213868104080251e-06,35,7.211312380190527e-06,2024-11-12 16:28:06.953632,2024-11-12 16:32:41.831539,20.12104893147955,-10.527257146029413,1.916815864250733,4.040993509019801,0.01935638627181549,0.008475101605762862,0.5952200696455696,1.9077214402477587,0.38051750380518,0.007916505639537023,-10.0,4.0,13.0,-5.0,-0.19062333406669563,-9.734856626763337e-06,2.0,3.2365611819531946e-05
18kw7onw,Task_4,1731425561831538688,1731425836709445632,Task,738.8097412480975,45.25269864032117,32.7864719648583,13.08980213089802,0.018128063816650747,0.013217310258865411,1.3715395539339394,32.81120934194181,49.77168949771689,0.013449179422613694,894.0,626.0,779.0,31.0,4.685004109562286,7.21594473488934e-06,31,0.00028746115227002236,2024-11-12 16:32:41.831539,2024-11-12 16:37:16.709446,18.598978916258943,-12.81282398386427,2.0253042659193135,4.3454075120639395,0.015153727162952164,0.011303685988582394,-0.1827554557435307,2.0161006638777828,-0.228310502283108,0.012469209998961143,-4.0,9.0,8.0,-9.0,-0.19200917264741602,-9.73277999595425e-06,-2.0,0.0003126154517093638
18kw7onw,Task_5,1731425836709445632,1731426111587352576,Task,717.4035346097202,36.65520264973878,24.126571356654235,3.6818851251840945,0.00752172624882178,0.003730322021278188,2.016374512955446,24.144365472938812,39.76435935198822,0.007725162413664184,842.0,626.0,747.0,24.0,4.234806943033583,3.2677719186007813e-06,24,-0.0001514818430807445,2024-11-12 16:37:16.709446,2024-11-12 16:41:51.587353,-2.8072277221183413,-21.410319974446658,-6.634596342284752,-5.062509493649986,0.004547389595123198,0.0018166977509951714,0.46207950327797587,-6.650743205125217,-10.235640648011781,0.006745192990011632,-56.0,9.0,-24.0,-16.0,-0.642206339176119,-1.3680952812242809e-05,-9.0,-0.00012632754364140308
5cwqft0g,Baseline_1,1731423500247236608,1731423637686190080,Baseline,685.9216417910447,65.13612932805833,29.171647994739207,5.597014925373134,0.014931009392079262,0.0027179385826644037,5.493505073040446,29.198156795431817,30.970149253731343,0.008965844913147728,881.0,533.0,747.0,39.5,1.5719494911107135,1.7237561530097265e-06,27,-3.4310549813649193e-06,2024-11-12 15:58:20.247236,2024-11-12 16:00:37.686190,,,,,,,,,,,,,,,,,,
5cwqft0g,Task_1,1731424737197817856,1731425012075724800,Task,670.0258620689655,47.64115837710492,22.41537036514584,3.8177339901477834,0.026966401689471994,0.007409786445734,3.6392953949431606,22.429194058172513,27.339901477832512,0.013558794368415483,814.0,563.0,708.0,31.0,2.1286103838702135,1.4203727398699868e-06,33,-1.7305021129863563e-05,2024-11-12 16:18:57.197818,2024-11-12 16:23:32.075725,-15.895779722079283,-17.49497095095341,-6.756277629593367,-1.779280935225351,0.012035392297392733,0.004691847863069596,-1.8542096780972859,-6.768962737259304,-3.6302477758988303,0.004592949455267755,-67.0,30.0,-39.0,-8.5,0.5566608927595,-3.033834131397397e-07,6.0,-1.3873966148498643e-05
5cwqft0g,Task_2,1731425012075724800,1731425286953631744,Task,685.772784019975,53.46261131262244,24.994774453873355,6.367041198501873,0.03357494007975747,0.008533926065661725,3.9342900115873047,25.009967943965815,33.20848938826467,0.010475480075379278,837.0,528.0,730.0,37.0,2.219781609729321,9.464718109708395e-07,30,-6.423367853801205e-05,2024-11-12 16:23:32.075725,2024-11-12 16:28:06.953632,-0.14885777106974274,-11.673518015435889,-4.176873540865852,0.7700262731287388,0.01864393068767821,0.005815987482997321,-1.5592150614531417,-4.188188851466002,2.238340134533324,0.0015096351622315499,-44.0,-5.0,-17.0,-2.5,0.6478321186186076,-7.77284342038887e-07,3.0,-6.080262355664713e-05
5cwqft0g,Task_3,1731425286953631744,1731425561831538688,Task,713.1408083441981,63.9465425475402,27.050190271672424,7.431551499348108,0.014649936999431543,0.0024955400217259813,5.8704476273232675,27.067379660582798,37.809647979139505,0.010611351905391128,916.0,528.0,765.8000000000001,43.0,2.2750368434176114,5.034246507321285e-07,19,-7.298549852242519e-07,2024-11-12 16:28:06.953632,2024-11-12 16:32:41.831539,27.2191665531534,-1.189586780518134,-2.121457723066783,1.8345365739749742,-0.0002810723926477184,-0.0002223985609384224,0.3769425542828211,-2.130777134849019,6.839498725408163,0.0016455069922434,35.0,-5.0,18.800000000000068,3.5,0.7030873523068979,-1.220331502277598e-06,-8.0,2.7011999961406672e-06
