Participant_Code,Window_ID,Window_Start,Window_End,Segment_Type,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_pNN50,HRV_LF,HRV_HF,HRV_LFHF,HRV_SDSD,HRV_pNN20,HRV_VLF,HRV_maxNN,HRV_minNN,HRV_prc80NN,HRV_madNN,EDA_Tonic,SCR_Amplitude,SCR_Onsets,SCR_Phasic,Window_Start_readable,Window_End_readable
ypnhlu5o,Task_4,1723645142675488768,1723645417553395712,Task,871.1009009009009,60.39028225238439,35.38766739430714,13.153153153153152,0.007051953372183467,0.003922163327074529,1.7979754497993818,35.418996512817394,59.27927927927929,0.012073630947467188,989.0,658.0,918.0,33.0,7.2553068871131705,4.10364633726091e-06,9,-3.604516869238003e-07,2024-08-14 16:19:02.675489,2024-08-14 16:23:37.553396
ypnhlu5o,Task_5,1723645417553395712,1723645554992349184,Task,860.1093333333333,49.644040881146175,33.89682363299572,10.933333333333334,0.03481218109220669,0.010898531228515453,3.1942085004190646,33.941900168665924,55.2,0.016289618359823364,993.0,701.0,901.2,30.0,8.12082055121232,1.4343246664454134e-05,10,-0.0001437531167010156,2024-08-14 16:23:37.553396,2024-08-14 16:25:54.992349
ypnhlu5o,Baseline_1,1723643630847000576,1723643768285954048,Baseline,838.078125,62.30300874616783,37.604024561014455,16.927083333333336,0.008158192592849821,0.010115133851914454,0.8065333303825486,37.65027150287437,60.677083333333336,0.012751053650954726,985.0,658.0,893.4000000000001,44.0,14.361773673010697,3.974381323898593e-05,19,-9.760852454448458e-05,2024-08-14 15:53:50.847001,2024-08-14 15:56:08.285954
ju5es6zk,Task_1,1723644318041767936,1723644592919674880,Task,628.19921875,21.48922653975074,14.183239277455787,0.0,0.00476162366814082,0.006052276802820672,0.7867491562715141,14.19236178693266,14.453125,0.006298779232516266,682.0,560.0,645.6,14.0,11.588984731899426,0.00010034316163925604,60,1.1054264431009547e-05,2024-08-14 16:05:18.041768,2024-08-14 16:09:52.919675
ju5es6zk,Task_2,1723644592919674880,1723644867797581824,Task,635.7703412073491,25.90493105513826,16.67983273218646,0.26246719160104987,0.005835658659491757,0.005213355988831948,1.119367001216281,16.690796431704115,18.503937007874015,0.006311184062850621,741.0,578.0,656.0,17.0,12.458942879009369,0.00010103910889276908,50,-0.00016336832141265642,2024-08-14 16:09:52.919675,2024-08-14 16:14:27.797582
ju5es6zk,Task_3,1723644867797581824,1723645142675488768,Task,635.4124513618677,25.537922920627352,17.015882573062726,0.25940337224383914,0.009389140815510351,0.006910697028066994,1.358638756319,17.026798008969518,19.58495460440986,0.0038259044888725563,741.0,566.0,657.0,18.0,13.863027672177916,0.0001345939167928195,51,-0.0010405123759900119,2024-08-14 16:14:27.797582,2024-08-14 16:19:02.675489
ju5es6zk,Task_4,1723645142675488768,1723645417553395712,Task,650.4966887417219,27.50704616076621,19.06195399705068,0.5298013245033113,0.02718360863200389,0.014190429587997749,1.9156297181443867,19.07460639880616,29.403973509933774,0.012753579219983222,756.0,580.0,672.0,18.0,15.211746242717672,0.0001748904591122393,66,-0.00044605233718128794,2024-08-14 16:19:02.675489,2024-08-14 16:23:37.553396
ju5es6zk,Task_5,1723645417553395712,1723645554992349184,Task,645.7252964426877,32.16870184861085,24.291749811631338,0.9881422924901186,0.010264309619079875,0.00875415504235537,1.1725071773823859,24.315823174220316,27.4703557312253,0.017362335275821834,738.0,445.0,670.0,18.0,16.459512159085808,0.0002142445596511443,62,0.0010194408149717135,2024-08-14 16:23:37.553396,2024-08-14 16:25:54.992349
ju5es6zk,Baseline_1,1723643493408047104,1723643630847000576,Baseline,622.0618955512573,30.167491723128695,16.240680094210358,0.7736943907156674,0.02701926315159824,0.01487132475542313,1.8168699558353143,16.256402597848826,17.79497098646035,0.012596017961856793,729.0,531.0,644.0,18.0,12.881135655990553,0.00017852398285452418,54,-0.001749257596754219,2024-08-14 15:51:33.408047,2024-08-14 15:53:50.847001
1w4qroin,Task_1,1723644318041767936,1723644592919674880,Task,687.039270687237,58.56021702013137,31.455850101657997,10.098176718092567,0.027566306477333644,0.011166875523201409,2.4685782894292276,31.477830611204354,50.771388499298745,0.017053424855398253,858.0,543.0,736.6,38.0,14.786997589748047,5.097241013447221e-05,51,-0.00017768380961445267,2024-08-14 16:05:18.041768,2024-08-14 16:09:52.919675
1w4qroin,Task_2,1723644592919674880,1723644867797581824,Task,697.9459459459459,57.05894820029168,30.64378094395844,8.961593172119487,0.017128427053002885,0.009837137616233572,1.7412003085874272,30.66548160975481,49.502133712660026,0.009937071977423665,856.0,551.0,745.6,37.0,13.085814538647604,3.3900733330632036e-05,45,0.00028641710789403373,2024-08-14 16:09:52.919675,2024-08-14 16:14:27.797582
1w4qroin,Task_3,1723644867797581824,1723645142675488768,Task,700.8714285714286,63.504930120436086,32.70704928545792,11.142857142857142,0.011639441947333552,0.006156855306306668,1.8904848933855718,32.72980260435857,53.85714285714286,0.013699356110180538,869.0,554.0,758.0,44.0,14.293372951531216,5.342854365373202e-05,46,-0.0005713001469581816,2024-08-14 16:14:27.797582,2024-08-14 16:19:02.675489
1w4qroin,Task_4,1723645142675488768,1723645417553395712,Task,766.8388106416276,86.15072449781586,32.02254789468995,11.580594679186229,0.001824090973537183,0.0008195800975004496,2.2256408850096343,32.047620920180684,51.173708920187785,0.0015606891321943812,977.0,541.0,842.0,62.0,17.14842983520604,9.491949977749676e-05,67,0.00012789547771486132,2024-08-14 16:19:02.675489,2024-08-14 16:23:37.553396
1w4qroin,Task_5,1723645417553395712,1723645554992349184,Task,743.456647398844,76.19665346432393,30.853745691380905,9.826589595375722,0.007115240269610281,0.003348335795134791,2.125007975588616,30.898514530673225,50.28901734104046,0.01114027859993167,902.0,541.0,809.0,51.5,19.438233169274206,0.00014253071060166112,49,-0.001668647860430464,2024-08-14 16:23:37.553396,2024-08-14 16:25:54.992349
1w4qroin,Baseline_1,1723643493408047104,1723643768285954048,Baseline,838.1479591836735,141.76687516947288,45.50182054504103,23.12925170068027,0.0021692184087059923,0.0009458351566851393,2.293442354488529,45.53630541053836,59.183673469387756,0.0012748826877332497,1116.0,512.0,967.0,99.5,14.579320643606684,9.011105366862439e-05,59,-1.0695070675095115e-05,2024-08-14 15:51:33.408047,2024-08-14 15:56:08.285954
